URLs,Labels,URL_Word,D1_noOfDotInDomain,D2_noOfDotInHostname,D3_noOfSPInDomain,D4_noOfSPInHostname,D5_noOfDigitInDomain,D6_noOfAlphaCharInDomain,D7_ipInDomain,D8_noOfSusWordInDomain,D9_noOfSubLevelInDomain,D10_lenOfBrandname,D11_lenOfSubDomainInDomain,D12_avgWordLengthInHostname,D13_longWordLengthInHostname,D14_hostLengthInHostname,D15_noOfHyphenInHostname,D16_noOfUnderscoreInHostname,D17_gTLDExistInTLD,D18_entropyNANInDomain,D19_brandInSubdomain,P1_brandInPath,P2_noOfSubfolderInPath,P3_noOfAlnumCharInPath,P4_noOfSPInPath,P5_poiDistriOfAlphaInPath,P6_poiDistriOfNumInPath,P7_queryExistInQuery,P8_noOfDigitInPath,P9_avgWordLengthInPath,P10_longWordLengthInPath,P11_noOfHTTPSInPath,P12_entropyNANInPath,U1_atExistInURL,U2_baseUrlLengthInURL,U3_noOfQuestionmarkInURL,U4_noOfSlashInURL,U5_ratioOfHyphenInURL
https://www.valuemystuff.com/eu/home,0,https : / / www . value my stuff . com / eu / home,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,1,6,0,0.368,0.0,0,0,3.0,4,0,0.5,0,36,0,4,0.0
http://en.fsa.gov.ru/news/index/show_id/2168/,0,http : / / en . f sa . gov . ru / news / index / show _ id / [digit] /,3,2,0,0,0,10,0,0,4,3,2,2.5,3,8,0,0,1,0.488,0,0,4,19,1,0.019,0.05,0,4,5.0,7,0,0.65,0,45,0,7,0.0
http://wigandpeneast.com/login/pageo/ii.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4,1,http : / / wigan d pen east . com / login / page o / ii . php,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,2,15,1,0.184,0.0,1,0,3.75,5,0,0.644,0,43,2,5,0.0
http://www.zhytomyr-rda.gov.ua/news/Rayon/Dlya_osvitnih_zakladiv_rayonu_pridbano_suchasni_multimediyni_kompleksi.html,0,http : / / www . z h y tom y r - rda . gov . ua / news / rayon / dl y a _ os v it nih _ za k lad iv _ rayon u _ pri db a no _ such as ni _ multi med i y n i _ ko mp le ks i . html,3,2,1,1,0,19,0,0,4,12,3,3.8,8,16,1,0,1,0.58,0,0,2,76,8,0.184,0.0,0,0,20.75,70,0,0.534,0,117,0,5,0.009
http://www.blogthishere.com/businesses/us/california/truckee/excavating-contractors/,0,http : / / www . blog this here . com / businesses / us / california / truckee / excavating - contractors /,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,5,50,1,0.003,0.0,0,0,8.333,11,0,0.444,0,84,0,8,0.012
http://petfriendlytravel.com/listings/united_states/indiana/in/peru/c1sp15c7742.html,0,http : / / pet friendly travel . com / listings / united _ states / indiana / in / peru / c [digit] sp [digit] c [digit] . html,1,1,0,0,0,20,0,0,2,17,0,10.0,17,20,0,0,0,0.209,0,0,5,48,2,0.003,0.0,0,7,7.0,13,0,0.553,0,84,0,8,0.0
http://kutshet.wavemontel.com/t/EQWbzbf6,0,http : / / ku ts het . wave monte l . com / t / eq wb z bf [digit],2,1,0,0,0,20,0,0,3,10,7,6.667,10,13,0,0,0,0.314,0,0,1,9,0,0.368,0.0,0,1,4.5,8,0,0.447,0,40,0,4,0.0
http://bigpokerchips.com/wp-content/themes/Big_Poker_Chips/0502427389/1294932528532/,1,http : / / big poker chips . com / wp - content / themes / big _ poker _ chips / [digit] / [digit] /,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,5,51,3,0.004,0.014,0,23,8.833,15,0,0.594,0,84,0,8,0.012
http://barsuk77.com,0,http : / / bars uk [digit] . com,1,1,0,0,2,9,0,1,2,8,0,5.5,8,11,0,0,0,0.299,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,19,0,2,0.0
http://centrovacacionallomaverde.com/paramount/electric/smart/sheet/18/index3.php,1,http : / / centro va ca ci on all om a verde . com / paramount / electric / smart / sheet / [digit] / index [digit] . php,1,1,0,0,0,28,0,0,2,25,0,14.0,25,28,0,0,0,0.168,0,0,5,38,1,0.006,0.014,0,3,5.429,9,0,0.51,0,81,0,8,0.0
http://www.marshall.usc.edu/iom/,0,http : / / www . marshall . usc . ed u / io m /,3,1,0,0,0,17,0,0,4,3,12,4.25,8,6,0,0,0,0.411,0,0,1,3,0,0.368,0.0,0,0,3.0,3,0,0.529,0,32,0,4,0.0
http://tools.ietf.org/html/rfc376,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,10,0,0.368,0.0,0,3,5.0,6,0,0.431,0,33,0,4,0.0
http://www.boardgamegeek.com/game/5551,0,http : / / www . board game geek . com / game / [digit],2,1,0,0,0,19,0,0,3,13,3,6.333,13,16,0,0,0,0.323,0,0,1,8,0,0.368,0.0,0,4,4.0,4,0,0.464,0,38,0,4,0.0
http://toujoursports.com/Paypal_Virefication/35697ad5065d2ac14d27be9708bac8ed/new1/bc026a2c52f617555d3c87536da52f33/5e2896b7a4a2e886c6e70f38980bc478,1,http : / / to u jo ur s ports . com / paypal _ vi re fi cat ion / [digit] ad [digit] d [digit] ac [digit] d [digit] be [digit] ba c [digit] ed / new [digit] / bc [digit] a [digit] c [digit] f [digit] d [digit] c [digit] da [digit] f [digit] / [digit] e [digit] b [digit] a [digit] a [digit] e [digit] c [digit] e [digit] f [digit] bc [digit],1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,4,118,1,0.002,0.006,0,64,23.8,32,0,0.243,0,148,0,7,0.0
http://www.mathstudio.com/product.htm,0,http : / / www . math studio . com / product . h t m,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,0,10,1,0.0,0.0,0,0,5.0,7,0,0.597,0,37,0,3,0.0
http://mathworld.wolfram.com/RegularExpression.html,0,http : / / math world . wolfram . com / regular expression . html,2,1,0,0,0,19,0,0,3,7,9,6.333,9,10,0,0,0,0.323,0,0,0,21,1,0.0,0.0,0,0,10.5,17,0,0.393,0,51,0,3,0.0
http://pastehtml.com/view/bookbyfjv.html,1,http : / / paste html . com / view / book by f j v . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,17,1,0.368,0.0,0,0,5.667,9,0,0.548,0,40,0,4,0.0
https://nanovault.sharepoint.com/TeamSite/_layouts/15/guestaccess.aspx?e=1FZ85U&amp;share=EYM_Lx5E91dBhm1kwY5X-p8BPQh-eJU5tfGWkmD2l-vPMw,1,https : / / nano vault . share point . com / team site / _ layouts / [digit] / guest access . as p x,2,1,0,0,0,22,0,0,3,10,9,7.333,10,13,0,0,0,0.299,0,0,3,32,2,0.096,0.038,1,2,6.6,11,0,0.618,0,70,1,6,0.0
http://www.madebychad.com/ReMax/,1,http : / / www . made by chad . com / re max /,2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,5,0,0.368,0.0,0,0,5.0,5,0,0.516,0,32,0,4,0.0
http://www.dailymail.co.uk/tvshowbiz/article-3406775/Still-love-Nicole-Kidman-husband-Keith-Urban-hug-kiss-spending-time-daughters-Sunday-Faith.html,0,http : / / www . daily mail . co . uk / tv showbiz / article - [digit] / still - love - nicole - kid man - husband - keith - urban - hug - kiss - spending - time - daughters - sunday - faith . html,3,2,0,0,0,16,0,0,4,9,3,4.0,9,13,0,0,0,0.42,0,0,2,104,15,0.121,0.131,0,7,5.778,9,0,0.547,0,148,0,5,0.095
http://dogwhispererjohannesburg.co.za//wp-content/themes/twentyten/images/remax/index.htm,1,http : / / dog whisperer johannesburg . co . za / / wp - content / themes / twenty ten / images / re max / index . h t m,2,2,0,0,0,28,0,0,3,24,0,9.333,24,28,0,0,0,0.26,0,0,5,43,2,0.008,0.0,0,0,5.375,9,0,0.609,0,89,0,9,0.011
http://pfaffauto.net/serviceupdate/O2Network_Security.html,1,http : / / p fa ff auto . net / service update / o [digit] network _ security . html,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,1,34,2,0.368,0.0,0,1,11.667,18,0,0.5,0,58,0,4,0.0
http://blog.eljazeir.com/fr/archives/tag/money,0,http : / / blog . el ja z e ir . com / fr / archives / tag / money,2,1,0,0,0,15,0,0,3,8,4,5.0,8,11,0,0,0,0.363,0,0,3,18,0,0.061,0.0,0,0,4.5,8,0,0.447,0,46,0,6,0.0
https://4fstore.ro/,0,https : / / [digit] f store . ro /,1,1,0,0,1,8,0,1,2,7,0,4.5,7,9,0,0,0,0.332,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,19,0,3,0.0
https://www.hotukdeals.com/deals/johnsons-baby-wipes-reduced-to-167-asda-coventry-2690210,0,https : / / www . hot uk deals . com / deals / johnson s - baby - wipes - reduced - to - [digit] - as da - coventry - [digit],2,1,0,0,0,16,0,0,3,10,3,5.333,10,13,0,0,0,0.352,0,0,1,53,8,0.368,0.0,0,10,5.3,8,0,0.536,0,89,0,4,0.09
http://tztxx.online/bb/index.htm,1,http : / / t z tx x . online / bb / index . h t m,1,1,0,0,0,11,0,0,2,5,0,5.5,6,11,0,0,0,0.299,0,0,1,10,1,0.368,0.0,0,0,3.333,5,0,0.7,0,32,0,4,0.0
http://primitivosmotoclube.com/Paypal_Virefication/3b2c7a856faea0f02f18bbcb882e23cd/,1,http : / / pri mit ##ivo sm o to clube . com / paypal _ vi re fi cat ion / [digit] b [digit] c [digit] a [digit] fae a [digit] f [digit] f [digit] bbc b [digit] e [digit] cd /,1,1,0,0,0,22,0,0,2,19,0,11.0,19,22,0,0,0,0.197,0,0,2,50,1,0.117,0.136,0,16,25.5,32,0,0.338,0,84,0,5,0.0
http://www.yycjxx.cn/js/,1,http : / / www . y y c j xx . cn / j s /,2,1,0,0,0,11,0,0,3,6,3,3.667,6,8,0,0,0,0.415,0,0,1,2,0,0.368,0.0,0,0,2.0,2,0,0.5,0,24,0,4,0.0
http://mostpopularwebsites.net/www.cnnsi.com,0,http : / / most popular websites . net / www . cnn si . com,1,1,0,0,0,22,0,0,2,19,0,11.0,19,22,0,0,0,0.197,0,0,0,11,2,0.0,0.0,0,0,3.667,5,0,0.673,0,44,0,3,0.0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coraR3N8X80pGGJ6bjoEUDTw_ZoJxvtqBb8cWedJw7pctBMJroETH4v1skwsPQhd-iUe8YLcnAIYPAOyg-sJuKbX61NItlZE4DDSLsADOXjUw3QMLKgYCXMT_48RKUIrRctA5y33Cpn9Zvo0u5JvX63q6Q6J9GdoGx2T4ZuE726fhXijwYFKLJEIUakmjyB1qpHKD0NRrSNTUPQu3os8lk4UNZ9Zg==&amp;attredirects=1,1,http : / / [digit] d [digit] - a - [digit] cb [digit] a [digit] a - s - sites . google groups . com / site / stick am com login do / login . html,2,1,4,0,11,27,0,2,3,12,27,5.429,12,15,4,0,0,0.517,0,0,2,30,1,0.184,0.0,1,0,7.5,17,0,0.459,0,85,1,5,0.047
http://www.rpg.net/news+reviews/reviews/rev_2503.html,0,http : / / www . rpg . net / news reviews / reviews / rev _ [digit] . html,2,1,0,0,0,9,0,0,3,3,3,3.0,3,6,0,0,0,0.447,0,0,2,29,3,0.184,0.0,0,4,7.75,12,0,0.743,0,53,0,5,0.0
https://sites.google.com/site/wwwpagesconfirms0931/,1,https : / / sites . google . com / site / www pages confirms [digit] /,2,1,0,0,0,14,0,0,3,6,5,4.667,6,9,0,0,0,0.375,0,0,2,24,0,0.151,0.077,0,4,12.0,20,0,0.352,0,51,0,5,0.0
https://www.emp-shop.cz/,0,https : / / www . emp - shop . cz /,2,1,1,1,0,12,0,0,3,8,3,3.0,4,9,1,0,0,0.648,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,24,0,3,0.042
http://www.gamepipecasino.com/images/online.wellsfargo/asas/online.update/index.php,1,http : / / www . game pipe casino . com / images / online . wells fargo / as as / online . update / index . php,2,1,0,0,0,20,0,0,3,14,3,6.667,14,17,0,0,0,0.314,0,0,4,46,3,0.015,0.0,0,0,5.75,10,0,0.55,0,83,0,7,0.0
http://paypal.us.cgi.bin.webscr.cmd.login.webapps.mpp.home.billing.active.home.app453534453423.promoep.com/,1,http : / / paypal . us . cgi . bin . web scr . cm d . login . web apps . mp p . home . billing . active . home . app [digit] . promo ep . com /,15,1,0,0,12,72,0,1,16,7,87,5.25,15,10,0,0,0,0.412,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,107,0,3,0.0
http://alpacaboliviamall.com/transactions-directory/,1,http : / / alpaca bolivia mall . com / transactions - directory /,1,1,0,0,0,20,0,0,2,17,0,10.0,17,20,0,0,0,0.209,0,0,1,21,1,0.368,0.0,0,0,10.5,12,0,0.49,0,52,0,4,0.019
http://cl.globedia.com/perfil/sixtojavier/3/,0,http : / / cl . globe dia . com / per ##fi l / six to javier / [digit] /,2,1,0,0,0,13,0,0,3,8,2,4.333,8,11,0,0,0,0.388,0,0,3,18,0,0.105,0.019,0,1,6.0,11,0,0.447,0,44,0,6,0.0
http://www.blikov-net.ru/components/com_contact/models/www.nets.eu/dk-da/Pages/9471e7eca5ca0f5f4583930277429602/info.htm,1,http : / / www . b li k o v - net . ru / components / com _ contact / models / www . nets . eu / dk - da / pages / [digit] e [digit] ec a [digit] ca [digit] f [digit] f [digit] / info . h t m,2,1,1,1,0,14,0,0,3,10,3,3.5,6,11,1,0,0,0.604,0,0,7,83,5,0.0,0.043,0,24,7.0,32,0,0.592,0,120,0,10,0.017
http://fedoseyev.ru/docs/rfcs/RFC%202525.%20Known%20TCP%20Implementation%20Problems.txt,0,http : / / fed os eye v . ru / docs / rfcs / rfc [digit] . known tc p implementation problems . tx t,1,1,0,0,0,11,0,0,2,9,0,5.5,9,11,0,0,0,0.299,0,0,2,48,7,0.184,0.0,0,4,10.6,34,0,0.693,0,77,0,5,0.0
http://www.acrinrete.info/,0,http : / / www . ac r in rete . info /,2,1,0,0,0,16,0,0,3,9,3,5.333,9,13,0,0,0,0.352,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,26,0,3,0.0
http://monatour.in/mail/project/project/home/,1,http : / / mon at our . in / mail / project / project / home /,1,1,0,0,0,10,0,0,2,8,0,5.0,8,10,0,0,0,0.314,0,0,4,22,0,0.015,0.0,0,0,5.5,7,0,0.451,0,45,0,7,0.0
http://www170.paypal.ca.20749.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1,http : / / www [digit] . paypal . ca . [digit] . secure ss l - [digit] . mx / j s / web . apps / ca / m . pp /,5,1,1,1,11,22,0,1,6,13,22,4.714,9,14,1,0,0,0.515,0,0,4,14,2,0.015,0.0,1,0,2.333,4,0,0.816,0,67,1,7,0.015
https://www.adidas.com.ar/pantalon-fashion-league/CE5497.html,0,https : / / www . adidas . com . ar / pan talon - fashion - league / ce [digit] . html,3,2,0,0,0,14,0,0,4,6,3,3.5,6,11,0,0,1,0.442,0,0,1,31,3,0.368,0.0,0,4,6.2,8,0,0.607,0,61,0,4,0.033
http://veganexplorer.net/007/index.htm,1,http : / / vegan explorer . net / [digit] / index . h t m,1,1,0,0,0,16,0,0,2,13,0,8.0,13,16,0,0,0,0.24,0,0,1,11,1,0.0,0.368,0,3,3.667,5,0,0.673,0,38,0,4,0.0
http://www.remorquesfranc.net/6692b19807ef42245411a2f6b1d5c24d/Confirm.php,1,http : / / www . rem or ques franc . net / [digit] b [digit] e f [digit] a [digit] f [digit] b [digit] d [digit] c [digit] d / confirm . php,2,1,0,0,0,20,0,0,3,14,3,6.667,14,17,0,0,0,0.314,0,0,1,42,1,0.212,0.35,0,23,14.0,32,0,0.322,0,74,0,4,0.0
https://www.sfoutsidelands.com/,0,https : / / www . sf outside lands . com /,2,1,0,0,0,20,0,0,3,14,3,6.667,14,17,0,0,0,0.314,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,31,0,3,0.0
http://arpitvaish.com/orange-documento-voir/Login.php,1,http : / / arp it va is h . com / orange - document o - vo ir / login . php,1,1,0,0,0,13,0,0,2,10,0,6.5,10,13,0,0,0,0.272,0,0,1,27,3,0.368,0.0,0,0,5.4,9,0,0.656,0,53,0,4,0.038
http://www.sci.usq.edu.au/lug/,0,http : / / www . sci . us q . ed u . au / lug /,4,2,0,0,0,14,0,0,5,3,7,2.8,3,8,0,0,1,0.482,0,0,1,3,0,0.368,0.0,0,0,3.0,3,0,0.529,0,30,0,4,0.0
http://www.wolebeckley.com/Scripts/Data/7a49e5958bf791486fdae506d3adb3a8/,1,http : / / www . wo le beck ley . com / scripts / data / [digit] a [digit] e [digit] bf [digit] fda e [digit] d [digit] ad b [digit] a [digit] /,2,1,0,0,0,17,0,0,3,11,3,5.667,11,14,0,0,0,0.342,0,0,3,43,0,0.017,0.127,0,19,14.333,32,0,0.303,0,73,0,6,0.0
http://www.softpedia.com/get/CD-DVD-Tools/CD-DVD-Rip-Other-Tools/DVDFab-Platinum.shtml,0,http : / / www . soft pe ##dia . com / get / cd - dvd - tools / cd - dvd - rip - other - tools / dvd fa b - platinum . sh t ml,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,3,50,8,0.061,0.0,0,0,4.167,8,0,0.706,0,86,0,6,0.081
https://abstract2001.livejournal.com/,0,https : / / abstract [digit] . live journal . com /,2,1,0,0,4,22,0,1,3,11,12,8.667,12,14,0,0,0,0.272,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,37,0,3,0.0
https://www.dallasoffcampus.com,0,https : / / www . dallas off campus . com,2,1,0,0,0,21,0,0,3,15,3,7.0,15,18,0,0,0,0.306,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,31,0,2,0.0
http://free.mobile.infoconsulte.info/MOHNZBZYUSVZT/BVSGFSTGFZTFVSBKLHZ/VBSFFSTRZTFVSGV/,1,http : / / free . mobile . info consult e . info / mo h nz b z ##yu ##sv z t / b vs g f st g f z t f vs bk l hz / v bs ff st r z t f vs g v /,3,1,0,0,0,26,0,0,4,12,11,6.5,12,16,0,0,0,0.339,0,0,3,47,0,0.061,0.0,0,0,15.667,19,0,0.288,0,87,0,6,0.0
http://lycianholidayvilla.com/active/DoroAllDomain/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@beauty-sz.ocm.cn&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1,http : / / lycian holiday villa . com / active / do ##ro all domain / ii . php,1,1,0,0,0,21,0,0,2,18,0,10.5,18,21,0,0,0,0.203,0,0,2,24,1,0.184,0.0,1,0,6.0,13,0,0.517,1,57,2,5,0.0
http://talkmeme.com/dod/dropbox/domain/login.php?rand=WebAppSecurity.1&amp;email=abuse@sophos.com%20http://talkmeme.com/dod/dropbox/domain/login.php?,1,http : / / talk meme . com / dod / dropbox / domain / login . php,1,1,0,0,0,11,0,0,2,8,0,5.5,8,11,0,0,0,0.299,0,0,3,24,1,0.061,0.0,1,0,4.8,7,0,0.562,1,48,2,12,0.0
https://www.shopstyle.com/g/women/alexander-wang/hook-shoulder-bag,0,https : / / www . shop style . com / g / women / alexander - wang / hook - shoulder - bag,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,3,34,3,0.061,0.0,0,0,4.857,9,0,0.604,0,66,0,6,0.045
http://thenextweb.com/apps/2012/12/07/informly-aims-to-give-you-all-your-business-stats-in-one-meaningful-view/gtm.start,0,http : / / the next web . com / apps / [digit] / [digit] / [digit] / in form l y - aims - to - give - you - all - your - business - stats - in - one - meaningful - view / gt m . start,1,1,0,0,0,13,0,0,2,10,0,6.5,10,13,0,0,0,0.272,0,0,5,80,13,0.044,0.0,0,8,4.211,10,0,0.681,0,120,0,8,0.1
https://www.thebookdesigner.com/2011/02/fun-with-fonts-identifont/,0,https : / / www . the book designer . com / [digit] / [digit] / fun - with - fonts - id en ti font /,2,1,0,0,0,21,0,0,3,15,3,7.0,15,18,0,0,0,0.306,0,0,3,28,3,0.202,0.009,0,6,4.667,10,0,0.661,0,66,0,6,0.045
http://www.angelfire.com/mi/spiderman/,0,http : / / www . angel fire . com / mi / spider man /,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,2,11,0,0.184,0.0,0,0,5.5,9,0,0.476,0,38,0,5,0.0
http://zldcgroup.com/news.asp?Page=31&nums=19,0,http : / / z ldc group . com / news . asp,1,1,0,0,0,12,0,0,2,9,0,6.0,9,12,0,0,0,0.285,0,0,0,7,1,0.0,0.0,1,0,3.5,4,0,0.704,0,29,1,3,0.0
https://www.agando-shop.de/,0,https : / / www . ag an do - shop . de /,2,1,1,1,0,15,0,0,3,11,3,3.75,6,12,1,0,0,0.584,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,27,0,3,0.037
http://en.wikipedia.org/wiki/Fedora_(Linux_distribution),0,http : / / en . wikipedia . org / wiki / fedora _ ( linux _ distribution ),2,1,0,0,0,14,0,0,3,9,2,4.667,9,12,0,0,0,0.375,0,0,1,27,4,0.368,0.0,0,0,9.667,18,0,0.796,0,56,0,4,0.0
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/b0b16/02083/moncompte/,1,http : / / mobile - free . for mix n . com / mon _ com pt e / [digit] / [digit] / b [digit] b [digit] / [digit] / mon com pt e /,2,1,1,0,0,20,0,0,3,7,11,5.0,7,10,1,0,0,0.503,0,0,6,68,1,0.0,0.001,0,48,11.5,22,0,0.399,0,106,0,9,0.009
http://www.eastmidlandsjobsearch.co.uk/img/icons/ll.php,1,http : / / www . east midlands job search . co . uk / im g / icons / ll . php,3,2,0,0,0,28,0,0,4,21,3,7.0,21,25,0,0,0,0.326,0,0,2,13,1,0.184,0.0,0,0,3.25,5,0,0.682,0,55,0,5,0.0
http://egsyonetim.com/libraries/legacy/model/sparkse/meinesp-/0794ab24bd1c33985980e0f97d7d9a62/,1,http : / / eg sy one tim . com / libraries / legacy / model / sparks e / me in esp - / [digit] ab [digit] bd [digit] c [digit] e [digit] f [digit] d [digit] d [digit] a [digit] /,1,1,0,0,0,13,0,0,2,10,0,6.5,10,13,0,0,0,0.272,0,0,6,66,1,0.0,0.053,0,22,11.0,32,0,0.406,0,95,0,9,0.011
http://www.cs.cmu.edu/afs/cs.cmu.edu/project/theo-11/www/wwkb/,0,http : / / www . cs . cm u . ed u / af s / cs . cm u . ed u / project / theo - [digit] / www / ww kb /,3,1,0,0,0,11,0,0,4,3,6,2.75,3,6,0,0,0,0.476,0,0,6,31,3,0.0,0.011,0,2,3.444,7,1,0.779,0,62,0,9,0.016
http://inoplay.co.kr/shop/main/index.php,0,http : / / in o play . co . kr / shop / main / index . php,2,2,0,0,0,11,0,0,3,7,0,3.667,7,11,0,0,0,0.415,0,0,2,16,1,0.184,0.0,0,0,4.0,5,0,0.627,0,40,0,5,0.0
http://www.bluemoonfiberarts.com/newmoon/index.php?main_page=index&cPath=19_20_990,0,http : / / www . blue moon fiber arts . com / new moon / index . php,2,1,0,0,0,23,0,0,3,17,3,7.667,17,20,0,0,0,0.292,0,0,1,15,1,0.368,0.0,1,0,5.0,7,0,0.584,0,50,1,4,0.0
http://indexunited.cosasocultashd.info/app/index.php?key=fw71E9Ck8m54UG7Y5QeUOKG3hwyqwXavyY95TygnhWnd7h95duEeO3G2U7Mc8cKYu2oxNKIUIG2r3i2Bt9e5VWEIT0jv5nUC4Robk3Df3fpWEkg3ibtiPNxFlOqSPQC8Xdj8KyQRzNZgF27BB2FLKHHh9AuHGE18gpL0NY1kuzA5oWYGQtC5yRqRIHs7E9JkdqLSTeln&amp;lang=de,1,http : / / index united . co ##sas o cult a sh d . info / app / index . php,2,1,0,0,0,29,0,0,3,14,11,9.667,14,18,0,0,0,0.255,0,0,1,11,1,0.368,0.0,1,0,3.667,5,0,0.673,0,52,1,4,0.0
http://tools.ietf.org/html/rfc1159,0,http : / / tools . ie t f . org / html / rfc [digit],2,1,0,0,0,12,0,0,3,4,5,4.0,5,7,0,0,0,0.401,0,0,1,11,0,0.368,0.0,0,4,5.5,7,0,0.415,0,34,0,4,0.0
http://neosdreamliner.com/wp-content/themes/sketch/images/koman/cmb/21824/,1,http : / / neo s dream liner . com / wp - content / themes / sketch / images / ko man / cm b / [digit] /,1,1,0,0,0,17,0,0,2,14,0,8.5,14,17,0,0,0,0.232,0,0,7,40,1,0.0,0.018,0,5,5.0,7,0,0.541,0,74,0,10,0.014
http://vetropack-moravia-glass.czechtrade.it/tag/vetro,0,http : / / vet ##ro pack - moravia - glass . czech trade . it / tag / vet ##ro,2,1,2,0,0,33,0,0,3,10,23,6.6,10,12,2,0,0,0.455,0,0,1,8,0,0.368,0.0,0,0,4.0,5,0,0.464,0,54,0,4,0.037
https://en.wikipedia.org/wiki/Business_models_for_open-source_software,0,https : / / en . wikipedia . org / wiki / business _ models _ for _ open - source _ software,2,1,0,0,0,14,0,0,3,9,2,4.667,9,12,0,0,0,0.375,0,0,1,39,5,0.368,0.0,0,0,14.333,24,0,0.623,0,70,0,4,0.014
http://seo.orima.tw/blog/profile/,1,http : / / seo . or im a . t w / blog / profile /,2,1,0,0,0,10,0,0,3,5,3,3.333,5,7,0,0,0,0.431,0,0,2,11,0,0.184,0.0,0,0,5.5,7,0,0.476,0,33,0,5,0.0
http://radio-weblogs.com/0104487/,0,http : / / radio - weblogs . com / [digit] /,1,1,1,1,0,15,0,0,2,13,0,5.0,7,15,1,0,0,0.481,0,0,1,7,0,0.0,0.368,0,7,7.0,7,0,0.482,0,33,0,4,0.03
http://5975.cnutav1.com/index.phtml?PUT=a_show&AID=81313&FID=5975,0,http : / / [digit] . cn ut av [digit] . com / index . ph t ml,2,1,0,0,5,9,0,1,3,7,4,4.667,7,10,0,0,0,0.375,0,0,0,10,1,0.0,0.0,1,0,5.0,5,0,0.597,0,35,1,3,0.0
https://www.afprintmalta.com/afp/page/2/,0,https : / / www . af print malta . com / af p / page / [digit] /,2,1,0,0,0,18,0,0,3,12,3,6.0,12,15,0,0,0,0.332,0,0,3,8,0,0.095,0.04,0,1,2.667,4,0,0.528,0,40,0,6,0.0
http://jendelakiara.blogspot.com/,0,http : / / jen de la kiara . blogs pot . com /,2,2,0,0,0,23,0,0,3,12,0,7.667,12,23,0,0,1,0.292,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,33,0,3,0.0
http://musesongwriters.com,0,http : / / muse songwriters . com,1,1,0,0,0,18,0,0,2,15,0,9.0,15,18,0,0,0,0.224,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,26,0,2,0.0
https://www.dailyxtra.com/,0,https : / / www . daily x tr a . com /,2,1,0,0,0,15,0,0,3,9,3,5.0,9,12,0,0,0,0.363,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,26,0,3,0.0
http://aconchego.psc.br/wp-admin/casts/,1,http : / / a conch ego . ps c . br / wp - admin / casts /,2,2,0,0,0,14,0,0,3,9,0,4.667,9,14,0,0,0,0.375,0,0,2,12,1,0.184,0.0,0,0,4.0,5,0,0.703,0,39,0,5,0.026
